id,optimization,generation,hash,hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
165,0,17,406846e762243f9703304579770ceee490665911ec0c2e6d56a5c75b88f03c79,406846e762243f9703304579770ceee490665911ec0c2e6d56a5c75b88f03c79,230.581,0,NOT_EVALUATED,0,"2020-03-05 09:45:50","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,11.8,20,24
166,0,17,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,40c30446a55cd48a592d1bbceb9a2bd1a6c96d1bae2afd2c1036cb1a2ff01db2,277.228,1,WAITING_FOR_MASTER,0,"2020-03-08 16:24:49","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 4, 0.01)",NULL,...,10.8,21,42
167,0,17,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,46764109c955214075a2ece72c8bcddb05995f3febce929574999125ae1d5703,694.659,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(0), myFloatSub(100.0, 10.0))",NULL,...,0,68.4,24
168,0,17,47d2806a44cd572a4759df3762f428bf5f1cb48d256ba8d8d937798ca7f86554,47d2806a44cd572a4759df3762f428bf5f1cb48d256ba8d8d937798ca7f86554,237.033,0,NOT_EVALUATED,0,"2020-03-05 09:34:46","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), falseBool, myIntSub(150, 5)), passTriState(1), myIntToFloat(9)), 100.0, passTriState(passTriState(1)))",NULL,...,11.2,21,33
169,0,17,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,4b172812fd27d4f162dac3127de590c2785b53c70481f5bf8716be0a30b4e3b3,138.67,0,NOT_EVALUATED,0,"2020-03-05 05:55:27","AdaBoostLearner(ARG0, learnerType('Bayes', None), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 100.0))",NULL,...,18.8,19,24
170,0,17,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,7c4439fbb76f560f2811f2f96481c971f482116cb43d5b0ca3b85b702fa53d4b,742.944,0,NOT_EVALUATED,0,"2020-03-05 07:29:07","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,10.8,22.6,38
171,0,17,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,87cda2a68dc92b2545ffe21d25879a4b70dd291608f632bfd442b6843e5b897a,167.476,0,NOT_EVALUATED,0,"2020-03-05 05:42:02","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,15.8,19,43
172,0,17,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,89990ef004b09521dc7112aaa96b439281c1c54eac12b4a4dced63229c223571,280.744,1,WAITING_FOR_MASTER,0,"2020-03-08 16:22:04","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0.01), 50, myFloatDiv(passFloat(ifThenFloat(ifThenBool(trueBool, passBool(trueBool)), passFloat(0.01))), 0.1))",NULL,...,15.8,19,38
173,0,17,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,8cee54bfafb4590a4d23a4a2c9aa7793f339f3af0ef323b026c367193791aa63,218.49,0,NOT_EVALUATED,0,"2020-03-05 08:45:08","AdaBoostLearner(myArcTangentMath(ARG0, 0), ModifyLearnerList(learnerType('LogR', {'penalty': 0, 'C': 1.0}), [1, -1]), passInt(0), myIntToFloat(myIntSub(128, 0)))",NULL,...,109.8,0,44
174,0,17,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,a3e2f2e68d52eabfab597f3a998f5911db0b206745d6232a76294955e83f4051,741.939,0,NOT_EVALUATED,0,"2020-03-05 07:16:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 0), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), 0)",NULL,...,15.8,18.6,44
175,0,17,a5cd410b3678d0e812a3d2004a5bde42bf76b6fa6981246b9f33f74402014abe,a5cd410b3678d0e812a3d2004a5bde42bf76b6fa6981246b9f33f74402014abe,229.758,0,NOT_EVALUATED,0,"2020-03-05 09:45:50","AdaBoostLearner(ARG0, learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 8, 0.01)",NULL,...,11,21.2,38
176,0,17,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,a93bf07ece1c73961897086c6acd21c69d2b5b2f010af939ba8efffc9c0f0a91,168.523,0,NOT_EVALUATED,0,"2020-03-05 05:30:29","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 128), passTriState(0), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.8,19,38
177,0,17,bc38eb29fabaf06dbac7e54e5688ab56d87dad670fb5f88dfd947f0c0382dc9d,bc38eb29fabaf06dbac7e54e5688ab56d87dad670fb5f88dfd947f0c0382dc9d,225.176,0,NOT_EVALUATED,0,"2020-03-05 09:31:25","AdaBoostLearner(ARG0, learnerType('SVM', {'C': 1.0, 'kernel': 0}), myIntAdd(3, ifThenElseBool(trueBool, falseBool, falseBool)), myFloatDiv(0.1, 0.1))",NULL,...,5.6,47,24
178,0,17,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,bfe070d363378bd8da6b265f4a6385a965a8e6b2f3783606207a414b49f77687,781.805,0,NOT_EVALUATED,0,"2020-03-05 07:24:23","AdaBoostLearner(scDivFloat(ARG0, 0.1), learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 0, myFloatDiv(0.1, 0.1))",NULL,...,16.4,19.2,27
179,0,17,d800c96cf30bd522e437a3efd3334d85c26da1e6240d14682ddad3913cf03e30,d800c96cf30bd522e437a3efd3334d85c26da1e6240d14682ddad3913cf03e30,249.363,0,NOT_EVALUATED,0,"2020-03-05 09:02:02","myPlanckTaper(AdaBoostLearner(ARG0, ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(2), 0.1), 100.0, passTriState(passTriState(1)))",NULL,...,18.4,20,23
180,0,17,dcd6c2afd2c58704fb182ff874fb3beadc6078de928fcc1cd50ba1897b1a4ca4,dcd6c2afd2c58704fb182ff874fb3beadc6078de928fcc1cd50ba1897b1a4ca4,233.36,0,NOT_EVALUATED,0,"2020-03-05 09:17:24","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 1.0, 0), ModifyLearnerInt(learnerType('SVM', {'C': 1.0, 'kernel': 0}), falseBool, 5), passTriState(1), myIntToFloat(9)), 100.0, passTriState(passTriState(0)))",NULL,...,5,52,31
181,0,17,e56c609068787524de1a29491c3eb05af8ffd7035e1daa50eaf936bef7a128a3,e56c609068787524de1a29491c3eb05af8ffd7035e1daa50eaf936bef7a128a3,246.053,0,NOT_EVALUATED,0,"2020-03-05 09:28:15","AdaBoostLearner(ARG0, learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 5, myFloatDiv(0.1, 0.1))",NULL,...,15.8,19.4,27
182,0,17,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,eeec90419f333ca3ee47cce9eb9f6fae226681557544d106977fe6500248b328,246.754,0,NOT_EVALUATED,0,"2020-03-05 08:43:37","AdaBoostLearner(selectRange(mySelFwe(ARG0, 2, 1.0), 0, 50), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), myIntMult(32, 3), myFloatDiv(0.1, 0.1))",NULL,...,10.2,41.2,37
183,0,17,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,fb6f3676c6e1cbba8c4b0d94a85a15998fbaf0c4d712556517050dbd8cdc3d3e,289.588,0,NOT_EVALUATED,0,"2020-03-05 08:40:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 128, 0.01)",NULL,...,8.2,24,44
